x1,location_code_numeric,dec_lat,dec_long,location,depth,pres_abs,density_m2,totalpycnos,area,population_phase,depth_bin,event_year,date,region_full,region_shall,region_deep,source,b_time,max_depth,abundance,date_2,wasting,wasting_presence,site_ymd,n,multiple_surveys
44058,49.42836667_-123.2627,49.42836667,-123.2627,bowyer island,-10,0,0,0,3.75,Historic,shallow,2009,6/27/2009,Salish Sea,SalishSea,Canada + Puget Sound,Schultz_Dive_BC,NA,NA,NA,NA,0,0,49.42836667_-123.2627_6/27/2009,1,0
44059,49.42836667_-123.2627,49.42836667,-123.2627,bowyer island,-10,0,0,0,7.5,Historic,shallow,2009,6/28/2009,Salish Sea,SalishSea,Canada + Puget Sound,Schultz_Dive_BC,NA,NA,NA,NA,0,0,49.42836667_-123.2627_6/28/2009,1,0
NA,49.429_-122.865,49.429,-122.865,CrockerIslSouth,8.8,1,NA,30,NA,NA,shallow,2011,11-Aug-11,NA,Canada + Puget Sound,Canada + Puget Sound,cote,42,16.3,3,NA,0,0,49.429_-122.865_11-Aug-11,1,0
NA,49.429_-122.865,49.429,-122.865,CrockerIslSouth,12.5,1,NA,1,NA,NA,shallow,2010,22-Nov-10,NA,Canada + Puget Sound,Canada + Puget Sound,cote,45,17.7,1,NA,0,0,49.429_-122.865_22-Nov-10,1,0
NA,49.429_-122.865,49.429,-122.865,CrockerIslSouth,8.5,0,NA,0,NA,NA,shallow,2016,29-Jan-16,NA,Canada + Puget Sound,Canada + Puget Sound,cote,52,13.7,0,NA,1,0,49.429_-122.865_29-Jan-16,1,0
NA,49.429_-122.865,49.429,-122.865,CrockerIslSouth,8.8,1,NA,3,NA,NA,shallow,2012,29-Nov-12,NA,Canada + Puget Sound,Canada + Puget Sound,cote,40,14.9,2,NA,0,0,49.429_-122.865_29-Nov-12,1,0
44105,49.44276667_-123.3728833,49.44276667,-123.3728833,gambier island,-10,0,0,0,7.5,Decline,shallow,2014,8/26/2014,Salish Sea,SalishSea,Canada + Puget Sound,Schultz_Dive_BC,NA,NA,NA,NA,1,1,49.44276667_-123.3728833_8/26/2014,1,0
44100,49.44276667_-123.3728833,49.44276667,-123.3728833,gambier island,-10,0,0,0,7.5,Historic,shallow,2010,8/30/2010,Salish Sea,SalishSea,Canada + Puget Sound,Schultz_Dive_BC,NA,NA,NA,NA,0,0,49.44276667_-123.3728833_8/30/2010,1,0
44102,49.44276667_-123.3728833,49.44276667,-123.3728833,gambier island,-10,1,0.266666667,1,3.75,Historic,shallow,2010,8/31/2010,Salish Sea,SalishSea,Canada + Puget Sound,Schultz_Dive_BC,NA,NA,NA,NA,0,0,49.44276667_-123.3728833_8/31/2010,1,0
44119,49.44276667_-123.3728833,49.44276667,-123.3728833,gambier island,-10,0,0,0,7.5,Decline,shallow,2014,9/2/2014,Salish Sea,SalishSea,Canada + Puget Sound,Schultz_Dive_BC,NA,NA,NA,NA,1,1,49.44276667_-123.3728833_9/2/2014,1,0
44116,49.44276667_-123.3728833,49.44276667,-123.3728833,gambier island,-10,0,0,0,3.75,Historic,shallow,2010,9/4/2010,Salish Sea,SalishSea,Canada + Puget Sound,Schultz_Dive_BC,NA,NA,NA,NA,0,0,49.44276667_-123.3728833_9/4/2010,1,0
44134,49.45015_-123.2415833,49.45015,-123.2415833,lions bay,-10,0,0,0,11.25,Historic,shallow,2009,10/5/2009,Salish Sea,SalishSea,Canada + Puget Sound,Schultz_Dive_BC,NA,NA,NA,NA,0,0,49.45015_-123.2415833_10/5/2009,1,0
44141,49.45015_-123.2415833,49.45015,-123.2415833,lions bay,-10,0,0,0,11.25,Decline,shallow,2014,10/8/2014,Salish Sea,SalishSea,Canada + Puget Sound,Schultz_Dive_BC,NA,NA,NA,NA,1,1,49.45015_-123.2415833_10/8/2014,1,0
44137,49.45015_-123.2415833,49.45015,-123.2415833,lions bay,-10,1,0.266666667,1,3.75,Historic,shallow,2009,10/9/2009,Salish Sea,SalishSea,Canada + Puget Sound,Schultz_Dive_BC,NA,NA,NA,NA,0,0,49.45015_-123.2415833_10/9/2009,1,0
44143,49.45015_-123.2415833,49.45015,-123.2415833,lions bay,-10,1,0.266666667,1,3.75,Decline,shallow,2014,10/9/2014,Salish Sea,SalishSea,Canada + Puget Sound,Schultz_Dive_BC,NA,NA,NA,NA,1,1,49.45015_-123.2415833_10/9/2014,1,0
44078,49.45341667_-123.3626667,49.45341667,-123.3626667,gambier island,-10,1,2.4,18,7.5,Historic,shallow,2010,7/18/2010,Salish Sea,SalishSea,Canada + Puget Sound,Schultz_Dive_BC,NA,NA,NA,NA,0,0,49.45341667_-123.3626667_7/18/2010,1,0
44079,49.45341667_-123.3626667,49.45341667,-123.3626667,gambier island,-10,1,0.266666667,1,3.75,Historic,shallow,2010,7/20/2010,Salish Sea,SalishSea,Canada + Puget Sound,Schultz_Dive_BC,NA,NA,NA,NA,0,0,49.45341667_-123.3626667_7/20/2010,1,0
44080,49.45341667_-123.3626667,49.45341667,-123.3626667,gambier island,-10,1,0.533333333,2,3.75,Historic,shallow,2010,7/21/2010,Salish Sea,SalishSea,Canada + Puget Sound,Schultz_Dive_BC,NA,NA,NA,NA,0,0,49.45341667_-123.3626667_7/21/2010,1,0
44089,49.45341667_-123.3626667,49.45341667,-123.3626667,gambier island,-10,1,1.244444444,14,11.25,Decline,shallow,2014,7/24/2014,Salish Sea,SalishSea,Canada + Puget Sound,Schultz_Dive_BC,NA,NA,NA,NA,1,1,49.45341667_-123.3626667_7/24/2014,1,0
44091,49.45341667_-123.3626667,49.45341667,-123.3626667,gambier island,-10,1,0.266666667,1,3.75,Decline,shallow,2014,7/31/2014,Salish Sea,SalishSea,Canada + Puget Sound,Schultz_Dive_BC,NA,NA,NA,NA,1,1,49.45341667_-123.3626667_7/31/2014,1,0
44066,49.46448333_-123.2405167,49.46448333,-123.2405167,lions bay,-10,0,0,0,11.25,Decline,shallow,2014,6/26/2014,Salish Sea,SalishSea,Canada + Puget Sound,Schultz_Dive_BC,NA,NA,NA,NA,1,1,49.46448333_-123.2405167_6/26/2014,1,0
44060,49.46448333_-123.2405167,49.46448333,-123.2405167,lions bay,-10,1,0.622222222,7,11.25,Historic,shallow,2009,6/29/2009,Salish Sea,SalishSea,Canada + Puget Sound,Schultz_Dive_BC,NA,NA,NA,NA,0,0,49.46448333_-123.2405167_6/29/2009,1,0
44085,49.46448333_-123.2405167,49.46448333,-123.2405167,lions bay,-10,0,0,0,3.75,Decline,shallow,2014,7/11/2014,Salish Sea,SalishSea,Canada + Puget Sound,Schultz_Dive_BC,NA,NA,NA,NA,1,1,49.46448333_-123.2405167_7/11/2014,1,0
44072,49.46448333_-123.2405167,49.46448333,-123.2405167,lions bay,-10,0,0,0,3.75,Historic,shallow,2009,7/5/2009,Salish Sea,SalishSea,Canada + Puget Sound,Schultz_Dive_BC,NA,NA,NA,NA,0,0,49.46448333_-123.2405167_7/5/2009,1,0
44092,49.47568333_-126.7174167,49.47568333,-126.7174167,pacific ocean,-10,0,0,0,3.75,Historic,shallow,2010,7/20/2010,British Columbia*,BritishColumbia,Canada + Puget Sound,Schultz_Dive_BC,NA,NA,NA,NA,0,0,49.47568333_-126.7174167_7/20/2010,1,0
44093,49.47568333_-126.7174167,49.47568333,-126.7174167,pacific ocean,-10,1,0.266666667,1,3.75,Historic,shallow,2010,7/21/2010,British Columbia*,BritishColumbia,Canada + Puget Sound,Schultz_Dive_BC,NA,NA,NA,NA,0,0,49.47568333_-126.7174167_7/21/2010,1,0
44094,49.47568333_-126.7174167,49.47568333,-126.7174167,pacific ocean,-10,0,0,0,3.75,Historic,shallow,2010,7/22/2010,British Columbia*,BritishColumbia,Canada + Puget Sound,Schultz_Dive_BC,NA,NA,NA,NA,0,0,49.47568333_-126.7174167_7/22/2010,1,0
44095,49.47568333_-126.7174167,49.47568333,-126.7174167,pacific ocean,-10,1,0.533333333,2,3.75,Historic,shallow,2010,7/24/2010,British Columbia*,BritishColumbia,Canada + Puget Sound,Schultz_Dive_BC,NA,NA,NA,NA,0,0,49.47568333_-126.7174167_7/24/2010,1,0
44096,49.47568333_-126.7174167,49.47568333,-126.7174167,pacific ocean,-10,0,0,0,11.25,Decline,shallow,2014,7/29/2014,British Columbia*,BritishColumbia,Canada + Puget Sound,Schultz_Dive_BC,NA,NA,NA,NA,1,1,49.47568333_-126.7174167_7/29/2014,1,0
44097,49.47568333_-126.7174167,49.47568333,-126.7174167,pacific ocean,-10,0,0,0,3.75,Decline,shallow,2014,7/31/2014,British Columbia*,BritishColumbia,Canada + Puget Sound,Schultz_Dive_BC,NA,NA,NA,NA,1,1,49.47568333_-126.7174167_7/31/2014,1,0
44106,49.47745_-123.3824333,49.47745,-123.3824333,gambier island,-10,0,0,0,7.5,Decline,shallow,2014,8/28/2014,Salish Sea,SalishSea,Canada + Puget Sound,Schultz_Dive_BC,NA,NA,NA,NA,1,1,49.47745_-123.3824333_8/28/2014,1,0
44099,49.47745_-123.3824333,49.47745,-123.3824333,gambier island,-10,0,0,0,3.75,Historic,shallow,2010,8/30/2010,Salish Sea,SalishSea,Canada + Puget Sound,Schultz_Dive_BC,NA,NA,NA,NA,0,0,49.47745_-123.3824333_8/30/2010,1,0
44101,49.47745_-123.3824333,49.47745,-123.3824333,gambier island,-10,0,0,0,3.75,Historic,shallow,2010,8/31/2010,Salish Sea,SalishSea,Canada + Puget Sound,Schultz_Dive_BC,NA,NA,NA,NA,0,0,49.47745_-123.3824333_8/31/2010,1,0
44113,49.47745_-123.3824333,49.47745,-123.3824333,gambier island,-10,1,0.266666667,2,7.5,Historic,shallow,2010,9/1/2010,Salish Sea,SalishSea,Canada + Puget Sound,Schultz_Dive_BC,NA,NA,NA,NA,0,0,49.47745_-123.3824333_9/1/2010,1,0
44120,49.47745_-123.3824333,49.47745,-123.3824333,gambier island,-10,0,0,0,7.5,Decline,shallow,2014,9/5/2014,Salish Sea,SalishSea,Canada + Puget Sound,Schultz_Dive_BC,NA,NA,NA,NA,1,1,49.47745_-123.3824333_9/5/2014,1,0
44124,49.4886_-123.2969833,49.4886,-123.2969833,howe sound,-10,0,0,0,7.5,Decline,shallow,2014,9/24/2014,Salish Sea,SalishSea,Canada + Puget Sound,Schultz_Dive_BC,NA,NA,NA,NA,1,1,49.4886_-123.2969833_9/24/2014,1,0
44125,49.4886_-123.2969833,49.4886,-123.2969833,howe sound,-10,0,0,0,7.5,Decline,shallow,2014,9/25/2014,Salish Sea,SalishSea,Canada + Puget Sound,Schultz_Dive_BC,NA,NA,NA,NA,1,1,49.4886_-123.2969833_9/25/2014,1,0
44110,49.4886_-123.2969833,49.4886,-123.2969833,howe sound,-10,0,0,0,3.75,Historic,shallow,2009,9/26/2009,Salish Sea,SalishSea,Canada + Puget Sound,Schultz_Dive_BC,NA,NA,NA,NA,0,0,49.4886_-123.2969833_9/26/2009,1,0
44112,49.4886_-123.2969833,49.4886,-123.2969833,howe sound,-10,1,0.088888889,1,11.25,Historic,shallow,2009,9/27/2009,Salish Sea,SalishSea,Canada + Puget Sound,Schultz_Dive_BC,NA,NA,NA,NA,0,0,49.4886_-123.2969833_9/27/2009,1,0
44084,49.49583333_-123.3289167,49.49583333,-123.3289167,howe sound,-10,1,0.088888889,1,11.25,Decline,shallow,2014,7/10/2014,Salish Sea,SalishSea,Canada + Puget Sound,Schultz_Dive_BC,NA,NA,NA,NA,1,1,49.49583333_-123.3289167_7/10/2014,1,0
44086,49.49583333_-123.3289167,49.49583333,-123.3289167,howe sound,-10,0,0,0,3.75,Decline,shallow,2014,7/11/2014,Salish Sea,SalishSea,Canada + Puget Sound,Schultz_Dive_BC,NA,NA,NA,NA,1,1,49.49583333_-123.3289167_7/11/2014,1,0
44068,49.49583333_-123.3289167,49.49583333,-123.3289167,howe sound,-10,1,0.533333333,2,3.75,Historic,shallow,2009,7/2/2009,Salish Sea,SalishSea,Canada + Puget Sound,Schultz_Dive_BC,NA,NA,NA,NA,0,0,49.49583333_-123.3289167_7/2/2009,1,0
44070,49.49583333_-123.3289167,49.49583333,-123.3289167,howe sound,-10,1,0.133333333,1,7.5,Historic,shallow,2009,7/4/2009,Salish Sea,SalishSea,Canada + Puget Sound,Schultz_Dive_BC,NA,NA,NA,NA,0,0,49.49583333_-123.3289167_7/4/2009,1,0
44073,49.49583333_-123.3289167,49.49583333,-123.3289167,howe sound,-10,1,0.8,3,3.75,Historic,shallow,2009,7/5/2009,Salish Sea,SalishSea,Canada + Puget Sound,Schultz_Dive_BC,NA,NA,NA,NA,0,0,49.49583333_-123.3289167_7/5/2009,1,0
44128,49.49866667_-123.2491667,49.49866667,-123.2491667,lions bay,-10,0,0,0,3.75,Historic,shallow,2009,10/1/2009,Salish Sea,SalishSea,Canada + Puget Sound,Schultz_Dive_BC,NA,NA,NA,NA,0,0,49.49866667_-123.2491667_10/1/2009,1,0
44138,49.49866667_-123.2491667,49.49866667,-123.2491667,lions bay,-10,0,0,0,11.25,Decline,shallow,2014,10/2/2014,Salish Sea,SalishSea,Canada + Puget Sound,Schultz_Dive_BC,NA,NA,NA,NA,1,1,49.49866667_-123.2491667_10/2/2014,1,0
44140,49.49866667_-123.2491667,49.49866667,-123.2491667,lions bay,-10,0,0,0,3.75,Decline,shallow,2014,10/3/2014,Salish Sea,SalishSea,Canada + Puget Sound,Schultz_Dive_BC,NA,NA,NA,NA,1,1,49.49866667_-123.2491667_10/3/2014,1,0
44132,49.49866667_-123.2491667,49.49866667,-123.2491667,lions bay,-10,0,0,0,7.5,Historic,shallow,2009,10/4/2009,Salish Sea,SalishSea,Canada + Puget Sound,Schultz_Dive_BC,NA,NA,NA,NA,0,0,49.49866667_-123.2491667_10/4/2009,1,0
44135,49.49866667_-123.2491667,49.49866667,-123.2491667,lions bay,-10,0,0,0,3.75,Historic,shallow,2009,10/8/2009,Salish Sea,SalishSea,Canada + Puget Sound,Schultz_Dive_BC,NA,NA,NA,NA,0,0,49.49866667_-123.2491667_10/8/2009,1,0
44061,49.50315_-123.2522833,49.50315,-123.2522833,lions bay,-10,0,0,0,11.25,Decline,shallow,2014,6/11/2014,Salish Sea,SalishSea,Canada + Puget Sound,Schultz_Dive_BC,NA,NA,NA,NA,1,1,49.50315_-123.2522833_6/11/2014,1,0
44054,49.50315_-123.2522833,49.50315,-123.2522833,lions bay,-10,1,0.133333333,1,7.5,Historic,shallow,2009,6/23/2009,Salish Sea,SalishSea,Canada + Puget Sound,Schultz_Dive_BC,NA,NA,NA,NA,0,0,49.50315_-123.2522833_6/23/2009,1,0
44055,49.50315_-123.2522833,49.50315,-123.2522833,lions bay,-10,1,0.533333333,4,7.5,Historic,shallow,2009,6/24/2009,Salish Sea,SalishSea,Canada + Puget Sound,Schultz_Dive_BC,NA,NA,NA,NA,0,0,49.50315_-123.2522833_6/24/2009,1,0
44129,49.50591667_-123.3433667,49.50591667,-123.3433667,gambier island,-10,0,0,0,3.75,Historic,shallow,2009,10/2/2009,Salish Sea,SalishSea,Canada + Puget Sound,Schultz_Dive_BC,NA,NA,NA,NA,0,0,49.50591667_-123.3433667_10/2/2009,1,0
44131,49.50591667_-123.3433667,49.50591667,-123.3433667,gambier island,-10,0,0,0,3.75,Historic,shallow,2009,10/3/2009,Salish Sea,SalishSea,Canada + Puget Sound,Schultz_Dive_BC,NA,NA,NA,NA,0,0,49.50591667_-123.3433667_10/3/2009,1,0
44139,49.50591667_-123.3433667,49.50591667,-123.3433667,gambier island,-10,0,0,0,3.75,Decline,shallow,2014,10/3/2014,Salish Sea,SalishSea,Canada + Puget Sound,Schultz_Dive_BC,NA,NA,NA,NA,1,1,49.50591667_-123.3433667_10/3/2014,1,0
44108,49.50591667_-123.3433667,49.50591667,-123.3433667,gambier island,-10,1,0.133333333,1,7.5,Historic,shallow,2009,9/25/2009,Salish Sea,SalishSea,Canada + Puget Sound,Schultz_Dive_BC,NA,NA,NA,NA,0,0,49.50591667_-123.3433667_9/25/2009,1,0
44127,49.50591667_-123.3433667,49.50591667,-123.3433667,gambier island,-10,0,0,0,11.25,Decline,shallow,2014,9/30/2014,Salish Sea,SalishSea,Canada + Puget Sound,Schultz_Dive_BC,NA,NA,NA,NA,1,1,49.50591667_-123.3433667_9/30/2014,1,0
44056,49.51113333_-123.3007667,49.51113333,-123.3007667,anvil island,-10,1,13.33333333,50,3.75,Historic,shallow,2009,6/24/2009,Salish Sea,SalishSea,Canada + Puget Sound,Schultz_Dive_BC,NA,NA,NA,NA,0,0,49.51113333_-123.3007667_6/24/2009,1,0
44065,49.51113333_-123.3007667,49.51113333,-123.3007667,anvil island,-10,0,0,0,7.25,Decline,shallow,2014,6/25/2014,Salish Sea,SalishSea,Canada + Puget Sound,Schultz_Dive_BC,NA,NA,NA,NA,1,1,49.51113333_-123.3007667_6/25/2014,1,0
44069,49.51113333_-123.3007667,49.51113333,-123.3007667,anvil island,-10,0,0,0,11.25,Historic,shallow,2009,7/3/2009,Salish Sea,SalishSea,Canada + Puget Sound,Schultz_Dive_BC,NA,NA,NA,NA,0,0,49.51113333_-123.3007667_7/3/2009,1,0
44083,49.51113333_-123.3007667,49.51113333,-123.3007667,anvil island,-10,0,0,0,7.5,Decline,shallow,2014,7/9/2014,Salish Sea,SalishSea,Canada + Puget Sound,Schultz_Dive_BC,NA,NA,NA,NA,1,1,49.51113333_-123.3007667_7/9/2014,1,0
44074,49.53666667_-123.9793333,49.53666667,-123.9793333,sunshine coast,-10,1,0.177777778,2,11.25,Historic,shallow,2010,7/15/2010,Salish Sea,SalishSea,Canada + Puget Sound,Schultz_Dive_BC,NA,NA,NA,NA,0,0,49.53666667_-123.9793333_7/15/2010,1,0
44075,49.53666667_-123.9793333,49.53666667,-123.9793333,sunshine coast,-10,0,0,0,3.75,Historic,shallow,2010,7/16/2010,Salish Sea,SalishSea,Canada + Puget Sound,Schultz_Dive_BC,NA,NA,NA,NA,0,0,49.53666667_-123.9793333_7/16/2010,1,0
44088,49.53666667_-123.9793333,49.53666667,-123.9793333,sunshine coast,-10,0,0,0,7.5,Decline,shallow,2014,7/18/2014,Salish Sea,SalishSea,Canada + Puget Sound,Schultz_Dive_BC,NA,NA,NA,NA,1,1,49.53666667_-123.9793333_7/18/2014,1,0
44081,49.53666667_-123.9793333,49.53666667,-123.9793333,sunshine coast,-10,0,0,0,7.5,Decline,shallow,2014,7/4/2014,Salish Sea,SalishSea,Canada + Puget Sound,Schultz_Dive_BC,NA,NA,NA,NA,1,1,49.53666667_-123.9793333_7/4/2014,1,0
13229,49.97305_-127.32195,49.97305,-127.32195,pacific ocean,-5.09016,1,0.15,18,120,Historic,shallow,2011,8/30/2011,British Columbia*,BritishColumbia,Canada + Puget Sound,Lee_Dive_BC,NA,NA,NA,NA,0,0,49.97305_-127.32195_8/30/2011,1,0
44722,49.98325_-127.2949,49.98325,-127.2949,kyuquot bay,-10,1,0.01,1,100,Historic,shallow,2005,7/20/2005,British Columbia*,BritishColumbia,Canada + Puget Sound,Watson_Dive_Vanls,NA,NA,NA,NA,0,0,49.98325_-127.2949_7/20/2005,5,1
44675,49.98325_-127.2949,49.98325,-127.2949,kyuquot bay,-10,1,0.02,2,100,Historic,shallow,2000,8/1/2000,British Columbia*,BritishColumbia,Canada + Puget Sound,Watson_Dive_Vanls,NA,NA,NA,NA,0,0,49.98325_-127.2949_8/1/2000,5,1
44816,49.98325_-127.2949,49.98325,-127.2949,kyuquot bay,-10,1,0.01,1,100,Historic,shallow,2003,8/10/2003,British Columbia*,BritishColumbia,Canada + Puget Sound,Watson_Dive_Vanls,NA,NA,NA,NA,0,0,49.98325_-127.2949_8/10/2003,5,1
44912,49.98325_-127.2949,49.98325,-127.2949,kyuquot bay,-10,1,0.01,1,100,Historic,shallow,2008,8/10/2008,British Columbia*,BritishColumbia,Canada + Puget Sound,Watson_Dive_Vanls,NA,NA,NA,NA,0,0,49.98325_-127.2949_8/10/2008,5,1
44894,49.98325_-127.2949,49.98325,-127.2949,kyuquot bay,-10,1,0.02,2,100,Historic,shallow,2007,8/16/2007,British Columbia*,BritishColumbia,Canada + Puget Sound,Watson_Dive_Vanls,NA,NA,NA,NA,0,0,49.98325_-127.2949_8/16/2007,5,1
44869,49.98325_-127.2949,49.98325,-127.2949,kyuquot bay,-10,0,0,0,100,Historic,shallow,2006,8/17/2006,British Columbia*,BritishColumbia,Canada + Puget Sound,Watson_Dive_Vanls,NA,NA,NA,NA,0,0,49.98325_-127.2949_8/17/2006,5,1
44845,49.98325_-127.2949,49.98325,-127.2949,kyuquot bay,-10,1,0.01,1,100,Historic,shallow,2004,8/22/2004,British Columbia*,BritishColumbia,Canada + Puget Sound,Watson_Dive_Vanls,NA,NA,NA,NA,0,0,49.98325_-127.2949_8/22/2004,5,1
45047,49.98325_-127.2949,49.98325,-127.2949,kyuquot bay,-10,1,0.01,1,100,Decline,shallow,2014,8/22/2014,British Columbia*,BritishColumbia,Canada + Puget Sound,Watson_Dive_Vanls,NA,NA,NA,NA,1,1,49.98325_-127.2949_8/22/2014,5,1
44752,49.98325_-127.2949,49.98325,-127.2949,kyuquot bay,-10,1,0.01,1,100,Historic,shallow,2001,8/24/2001,British Columbia*,BritishColumbia,Canada + Puget Sound,Watson_Dive_Vanls,NA,NA,NA,NA,0,0,49.98325_-127.2949_8/24/2001,5,1
45013,49.98325_-127.2949,49.98325,-127.2949,kyuquot bay,-10,1,0.01,1,100,Historic,shallow,2013,8/24/2013,British Columbia*,BritishColumbia,Canada + Puget Sound,Watson_Dive_Vanls,NA,NA,NA,NA,0,0,49.98325_-127.2949_8/24/2013,5,1
44992,49.98325_-127.2949,49.98325,-127.2949,kyuquot bay,-10,1,0.01,1,100,Historic,shallow,2012,8/28/2012,British Columbia*,BritishColumbia,Canada + Puget Sound,Watson_Dive_Vanls,NA,NA,NA,NA,0,0,49.98325_-127.2949_8/28/2012,5,1
45144,49.98325_-127.2949,49.98325,-127.2949,kyuquot bay,-10,0,0,0,100,Current,shallow,2019,8/28/2019,British Columbia*,BritishColumbia,Canada + Puget Sound,Watson_Dive_Vanls,NA,NA,NA,NA,1,0,49.98325_-127.2949_8/28/2019,5,1
44937,49.98325_-127.2949,49.98325,-127.2949,kyuquot bay,-10,1,0.01,1,100,Historic,shallow,2010,8/29/2010,British Columbia*,BritishColumbia,Canada + Puget Sound,Watson_Dive_Vanls,NA,NA,NA,NA,0,0,49.98325_-127.2949_8/29/2010,5,1
44971,49.98325_-127.2949,49.98325,-127.2949,kyuquot bay,-10,1,0.01,1,100,Historic,shallow,2011,8/29/2011,British Columbia*,BritishColumbia,Canada + Puget Sound,Watson_Dive_Vanls,NA,NA,NA,NA,0,0,49.98325_-127.2949_8/29/2011,5,1
45098,49.98325_-127.2949,49.98325,-127.2949,kyuquot bay,-10,1,0.01,1,100,Current,shallow,2017,8/29/2017,British Columbia*,BritishColumbia,Canada + Puget Sound,Watson_Dive_Vanls,NA,NA,NA,NA,1,0,49.98325_-127.2949_8/29/2017,5,1
45118,49.98325_-127.2949,49.98325,-127.2949,kyuquot bay,-10,1,0.01,1,100,Current,shallow,2018,8/29/2018,British Columbia*,BritishColumbia,Canada + Puget Sound,Watson_Dive_Vanls,NA,NA,NA,NA,1,0,49.98325_-127.2949_8/29/2018,5,1
44782,49.98325_-127.2949,49.98325,-127.2949,kyuquot bay,-10,1,0.02,2,100,Historic,shallow,2002,8/3/2002,British Columbia*,BritishColumbia,Canada + Puget Sound,Watson_Dive_Vanls,NA,NA,NA,NA,0,0,49.98325_-127.2949_8/3/2002,5,1
45073,49.98325_-127.2949,49.98325,-127.2949,kyuquot bay,-10,1,0.01,1,100,Decline,shallow,2016,8/31/2016,British Columbia*,BritishColumbia,Canada + Puget Sound,Watson_Dive_Vanls,NA,NA,NA,NA,1,0,49.98325_-127.2949_8/31/2016,5,1
45254,49.98325_-127.2949,49.98325,-127.2949,kyuquot bay,-10,0,0,0,100,Decline,shallow,2015,9/2/2015,British Columbia*,BritishColumbia,Canada + Puget Sound,Watson_Dive_Vanls,NA,NA,NA,NA,1,1,49.98325_-127.2949_9/2/2015,5,1
45217,49.98325_-127.2949,49.98325,-127.2949,kyuquot bay,-10,1,0.01,1,100,Historic,shallow,2009,9/4/2009,British Columbia*,BritishColumbia,Canada + Puget Sound,Watson_Dive_Vanls,NA,NA,NA,NA,0,0,49.98325_-127.2949_9/4/2009,5,1
13234,49.9969167_-127.39635,49.9969167,-127.39635,pacific ocean,-4.318,1,0.066666667,8,120,Historic,shallow,2011,9/1/2011,British Columbia*,BritishColumbia,Canada + Puget Sound,Lee_Dive_BC,NA,NA,NA,NA,0,0,49.9969167_-127.39635_9/1/2011,1,0
44726,49.99795_-127.38,49.99795,-127.38,pacific ocean,-10,1,0.01,1,100,Historic,shallow,2005,7/23/2005,British Columbia*,BritishColumbia,Canada + Puget Sound,Watson_Dive_Vanls,NA,NA,NA,NA,0,0,49.99795_-127.38_7/23/2005,5,1
44714,49.99795_-127.38,49.99795,-127.38,pacific ocean,-10,1,0.02,2,100,Historic,shallow,2002,7/31/2002,British Columbia*,BritishColumbia,Canada + Puget Sound,Watson_Dive_Vanls,NA,NA,NA,NA,0,0,49.99795_-127.38_7/31/2002,5,1
44676,49.99795_-127.38,49.99795,-127.38,pacific ocean,-10,1,0.02,2,100,Historic,shallow,2000,8/1/2000,British Columbia*,BritishColumbia,Canada + Puget Sound,Watson_Dive_Vanls,NA,NA,NA,NA,0,0,49.99795_-127.38_8/1/2000,5,1
44861,49.99795_-127.38,49.99795,-127.38,pacific ocean,-10,1,0.01,1,100,Historic,shallow,2006,8/11/2006,British Columbia*,BritishColumbia,Canada + Puget Sound,Watson_Dive_Vanls,NA,NA,NA,NA,0,0,49.99795_-127.38_8/11/2006,5,1
44875,49.99795_-127.38,49.99795,-127.38,pacific ocean,-10,1,0.01,1,100,Historic,shallow,2007,8/13/2007,British Columbia*,BritishColumbia,Canada + Puget Sound,Watson_Dive_Vanls,NA,NA,NA,NA,0,0,49.99795_-127.38_8/13/2007,5,1
44836,49.99795_-127.38,49.99795,-127.38,pacific ocean,-10,1,0.01,1,100,Historic,shallow,2004,8/16/2004,British Columbia*,BritishColumbia,Canada + Puget Sound,Watson_Dive_Vanls,NA,NA,NA,NA,0,0,49.99795_-127.38_8/16/2004,5,1
45034,49.99795_-127.38,49.99795,-127.38,pacific ocean,-10,0,0,0,100,Decline,shallow,2014,8/19/2014,British Columbia*,BritishColumbia,Canada + Puget Sound,Watson_Dive_Vanls,NA,NA,NA,NA,1,1,49.99795_-127.38_8/19/2014,5,1
44744,49.99795_-127.38,49.99795,-127.38,pacific ocean,-10,1,0.03,3,100,Historic,shallow,2001,8/23/2001,British Columbia*,BritishColumbia,Canada + Puget Sound,Watson_Dive_Vanls,NA,NA,NA,NA,0,0,49.99795_-127.38_8/23/2001,5,1
44978,49.99795_-127.38,49.99795,-127.38,pacific ocean,-10,1,0.01,1,100,Historic,shallow,2012,8/23/2012,British Columbia*,BritishColumbia,Canada + Puget Sound,Watson_Dive_Vanls,NA,NA,NA,NA,0,0,49.99795_-127.38_8/23/2012,5,1
45014,49.99795_-127.38,49.99795,-127.38,pacific ocean,-10,1,0.01,1,100,Historic,shallow,2013,8/24/2013,British Columbia*,BritishColumbia,Canada + Puget Sound,Watson_Dive_Vanls,NA,NA,NA,NA,0,0,49.99795_-127.38_8/24/2013,5,1
44954,49.99795_-127.38,49.99795,-127.38,pacific ocean,-10,1,0.03,3,100,Historic,shallow,2011,8/25/2011,British Columbia*,BritishColumbia,Canada + Puget Sound,Watson_Dive_Vanls,NA,NA,NA,NA,0,0,49.99795_-127.38_8/25/2011,5,1
